uuid	hubmap_id	status	group_name	data_type	dataset_type	created_datetime	published_datetime	is_protected
7199675050ce69bc8c4812005ff086f9	HBM376.VKWW.936	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:12:19.172		False
79022070eab3517655e57a85b2438e7a	HBM494.MQQL.234	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:14:15.952		False
a2268636667d51ce05ddea2451621434	HBM372.TFNT.572	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:36:55.201		False
fe391b9ac729ec7b73d55d66e1e74438	HBM865.TRVX.355	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:25:46.131		False
24c896083333c12d8f19bd59e855e9b7	HBM326.DWJZ.789	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-16 17:07:50.709		False
089ebad7c98cebe22f6d97b246fb45c6	HBM855.NQPX.898	QA	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2021-04-21 23:34:32.919		False
71e7e38c9d8a2f211e3ef47d7b8f3fe6	HBM476.ZWMS.768	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:24:39.527		False
e81c9c9753998b2ca69e8bceadf2409d	HBM762.RPDR.282	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-23 10:37:16.061		False
0b590c9e3a62178da592e85572e2f1bf	HBM468.SSXX.967	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-05 11:05:30.420		False
3152ddcb811d362113ebb119602f2cd4	HBM887.DDJL.589	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-30 13:02:08.642		False
6efd19dc32f820a0e6be6a34973359b6	HBM964.BVWP.737	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 22:14:00.900		False
a4fe3e811e2bfc795dbbb133f6b6a8a4	HBM275.PDRR.759	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:08:38.360		False
03e021cda976339676187e8597d7c485	HBM358.DJCN.966	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-16 16:28:21.030		False
316772d6487538152b82e056fa74471d	HBM384.DLRM.527	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:41:32.856		False
b52062ad74e35b61179be6d4d137b7b8	HBM869.JPSM.342	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-08 00:09:10.300		False
80a6ada1863d11fd0c338b2fab7f7d36	HBM437.QDDP.227	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 16:24:34.360		False
f91fddc1041953e0f09a1ede20b58f97	HBM349.KLTH.625	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 20:00:32.470		False
e3794812796232ea2f9335c07c9f0aad	HBM435.GRJM.426	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 16:43:51.319		False
2edf11e0b51b157a319a5fdf68b0d3c7	HBM987.TSCN.269	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 15:40:03.789		False
18b8ab61674cf05024456cde49ac67bb	HBM982.WTGZ.866	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-19 13:01:49.701		False
7592c31178531f56087d7a0e03664752	HBM488.LQGG.287	Error	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-08-03 09:57:40.320		False
377df3da484d29fdde20ec020a76ba1b	HBM969.PBMH.689	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-25 00:37:43.164		False
91d725656c8439a58d92ccadc01465bf	HBM994.XRGN.328	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:25:25.983		False
6c4582697caa32064baebc97cade18ef	HBM563.FFQJ.764	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 23:06:13.256		False
9fbc6e104b9b27962c56ef3d659adf3d	HBM944.WFDK.847	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 14:24:50.450		False
5d4531a6ac9dfb01cd89bc4026b7c07b	HBM474.TRJW.594	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 14:25:20.526		False
8f27d93b71147597f38de827f233930e	HBM356.QPJF.839	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:22:24.757		False
5039cf8619f6f8b5b4a14af1037e1d1f	HBM368.JCBG.263	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 18:18:07.760		False
b2ab05f290c0740c3198f020cd70e78d	HBM597.PBJW.593	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 17:59:40.533		False
813af4ad3207830e0e7b2559413028bf	HBM793.QCGM.999	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:45:01.983		False
6c8b810d8727dfc1dba7774a26d885a5	HBM987.ZCTQ.736	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:21:44.339		False
5e47d518f078be2553080b88d8b33323	HBM588.VDDL.553	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-08 15:56:37.935		False
5952a8d5dd376b81baaf5f9b784c1cd4	HBM958.LLPS.333	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:54:04.869		False
bb10cd1926335fb8fb20bfc041337681	HBM985.FGTN.537	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-15 15:47:13.737		False
df811b74923e105691a021be3fa35e54	HBM785.LNQZ.992	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:28:04.546		False
9305d53ae8c0dd565a088cd45f20e0c8	HBM864.CWHJ.963	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-01 11:37:34.264		False
e1a5ea02ea9de2c77c3aadf10577b684	HBM693.XHRG.742	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 14:22:07.511		False
37ccf28cb5c06e8ba076f587ee4e50be	HBM929.VSJQ.633	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-18 12:11:58.627		False
5560be648e235138b61e2d8b030fd436	HBM492.TXJP.793	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 14:25:53.088		False
cf3ba9b4cc97302d70d28139ae8e4c13	HBM537.SKND.632	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:11:28.816		False
9d37d91769087f8082a514f6eed10bbc	HBM563.FJNH.776	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:24:15.564		False
d6760d3e17a9a0d5126461af7ee63d0b	HBM637.HMGV.265	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 21:23:07.811		False
0119a79114328c9b2802771bed6611f5	HBM875.TXWJ.992	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:16:25.213		False
4e8e7086fb06489f040447e27f40dcf3	HBM773.FCBP.497	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-06 00:54:59.580		False
b2e48b3c4cd58eb8abc2fcf0c2a79a98	HBM599.RSQF.492	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:58:13.107		False
045a7d6bcca6e1d22c7f6dee032ce25a	HBM673.LDWQ.669	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-06 02:26:46.791		False
b5aaa0ff6cde445a6808dc03e27c9364	HBM574.MNBP.566	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:13:40.834		False
96b322ef4a9a31c0a6c80ac0cc1c8a31	HBM389.CRWJ.888	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 12:02:39.869		False
d4b23a7e9ecabca43d99d9b7444b742b	HBM765.NHZB.337	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:51:59.628		False
65fff84c7cbf4fda89c1a038f4739edc	HBM844.SDWH.792	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 12:29:16.419		False
76b410b314b455d86dfa098c97b8acf6	HBM786.HSRC.868	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:41:32.914		False
c429e51920537c11fa91d1bc69085c1d	HBM843.QHNR.854	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:20:09.775		False
d11c49c38ffba032b8a95e28a781f54b	HBM724.LVHJ.956	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:17:24.875		False
2f9777369594ff09a82bd51f6251ed83	HBM688.LGBS.644	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:51:27.667		False
1ec50f4908899d7d766c6c6f39d7d27b	HBM892.FKTS.663	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 18:07:07.280		False
b3803d913f08b07943417fa685419cdd	HBM825.XQCB.939	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 14:46:38.001		False
a0bfd09a989530ba348d64499adf6a6b	HBM485.HJXJ.776	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-07 09:27:28.378		False
97effe14bbcac7911a136008c3a7f5cf	HBM459.BZWV.367	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 10:02:14.852		False
cd3cd77eec0fc514b236597aee14c508	HBM735.LGHG.837	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-02-22 09:32:12.537		False
281adda9fffc6214e76cbc3855a88cd9	HBM252.SDFT.698	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 15:43:24.299		False
0219f5ba7743f0fc59d027eb23c5187d	HBM598.XDNT.535	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-19 16:44:43.821		False
c7b84545e944c05c781540c3166f780f	HBM524.TTGP.382	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 17:40:27.590		False
f0ba359ac01382540c1e5fe5d043e9f1	HBM474.HCLS.566	Processing	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-08-03 12:26:44.735		False
63d2ace974a9939348c9ad87bc7af4ac	HBM478.RVSR.483	Error	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2022-11-29 09:38:40.467		False
e83e9242f4823b710a98fcb9affdfa1d	HBM852.MFXW.739	QA	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2022-10-20 13:09:44.432		False
2fddd5c64171027565fa163280b1652a	HBM932.TBDW.952	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-23 01:02:38.436		False
fb94e862fe33f171de6e07d2d207d0de	HBM485.VKSZ.779	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-25 00:44:12.100		False
107f237dc1c866e9e9b215c7354c8d6a	HBM297.XVDG.492	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:25:45.138		False
e010f7505632d7b6eeda25b349383149	HBM933.JFFT.692	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-25 01:12:14.759		False
fbfdd102ecd60d7cf9d3da8c3d83a5c4	HBM745.FJML.722	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 21:12:40.956		False
a8560706a0a6bcffd974ed4dd8082571	HBM745.XMRR.874	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:10:06.462		False
7203e44cb29caee9f968d6e6bb36dc7e	HBM473.GJLK.397	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-16 14:28:19.500		False
3febd011f193673c6f87a60718dd8f96	HBM673.GSSW.364	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-17 13:41:15.090		False
fbb48e125127b541bc14f150e7537ffa	HBM228.SLLM.256	Processing	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-28 10:55:53.239		False
cd7dd20541b34cb5d4e06f9f55cb4bc1	HBM829.MCZF.769	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 12:42:18.158		False
237b8f24c23821690519af862cf25a9f	HBM578.BDBP.672	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-18 12:16:04.917		False
3514ba18123dacaba370ccc2f7984166	HBM692.FWXF.583	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-17 13:41:43.821		False
8cc6af72f27be7b6406547c64bbb2637	HBM944.XPFX.655	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:49:29.522		False
996a59f0f3819e0b8b425de528467407	HBM322.DQBR.836	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:52:24.338		False
3c22b735beed13a206fa6d0af9762564	HBM977.TWBG.962	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:36:01.279		False
7fb06c821cf184b08ae44c256c29b362	HBM665.JPZD.867	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 20:11:08.299		False
6a05e7d78aca48e29e5c5f6cf7c08c58	HBM892.TLCK.862	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 14:09:43.534		False
b30f6ae2e11e7537bcbe8a67ef6c61fe	HBM837.WLNG.477	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:50:59.122		False
06f36504b05a954d35eaf5e26be49c42	HBM727.BCMM.954	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 13:03:21.449		False
7e7d753ec5074f5d7ae987c47f1c3c0b	HBM388.KTQN.265	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:44:38.091		False
e10f4899d35a9f39a2963fe9586b5fa4	HBM253.GTLF.654	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:08:11.214		False
a2b20bdf8e9602ea775a84cbb10472d3	HBM254.SXWG.373	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:28:25.918		False
93b26f289133669d892d8d8704685899	HBM747.GRNL.493	New	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:55:28.659		False
a483dd481580fd0dfc3e5aa00426ab58	HBM473.MBSD.344	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-02-22 11:58:40.604		False
5ee0b172de3ea493e0da2e7f743b3631	HBM799.KLCD.699	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-20 07:49:26.658		False
2ea554a5a203a6c468431e652823ca1e	HBM873.RLLF.745	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 16:56:54.810		False
b5875c58fe4e471ffa9c522730c5e22a	HBM964.XFCD.228	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 16:27:45.839		False
93204c7af92f0bad431735d7c9c9185a	HBM584.JCQV.788	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:28:25.868		False
5bc39f0a0deb7632f5cb9650d5e7067c	HBM388.SGMJ.342	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:26:48.300		False
cb75fa61840081ea61c83bd9d76c7061	HBM742.PSCP.565	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:36:55.188		False
9f415d53db0f3452bb642ad2d229eff0	HBM546.FWVF.348	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 22:34:49.038		False
8e203b38828bf9171b6026e14e6e3973	HBM588.WZRN.633	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:52:22.667		False
0b1017f6a9d71c4e75125e7144b62795	HBM396.MZGH.625	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-02-22 09:34:04.242		False
dc005f938f6a87d57d4150bcd5a12c92	HBM378.GFTQ.237	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-19 19:56:41.478		False
020117a381ac84a941c974b939ea3115	HBM973.QSHL.593	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-02-22 10:43:21.285		False
9b5b46efb9576cf2063b1803c9054308	HBM334.CCDP.237	Processing	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-06-24 13:57:29.439		False
4c43019216361c99ef2d9c4a1d9b8c6b	HBM438.GNCV.896	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 20:07:09.950		False
643d4afbd87752a89d7643faed261aba	HBM295.RNLK.468	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-19 22:15:18.071		False
ec7cffb518a4a21025dc213ee1a27ff0	HBM499.LKRN.573	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-20 06:12:38.597		False
f4f6e6614dd5645a37eae9dee1d6bbef	HBM859.PCRV.548	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-07 00:04:03.838		False
6204c98529c482e1bb3816559775dc54	HBM422.QWBK.454	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-06 20:26:34.229		False
7b4d9ca7452ea1303ecca268db1fccba	HBM683.HTPN.257	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-19 22:42:40.643		False
9b20142483d5714c66885b690c00af4f	HBM776.NXCC.553	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:47:46.050		False
6b19b8025b7928aa2eb3c43c00955b93	HBM244.FRPJ.636	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:48:37.475		False
52ec5e111357f8fdd4ab2a3c5790cf4e	HBM674.FLVW.576	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-25 00:44:19.791		False
12de9dcdb62640f1687b832f69648a55	HBM936.MHTZ.834	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 23:02:15.176		False
8251c86364659887c1508def8f8cef05	HBM437.SXMQ.739	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-16 20:26:24.190		False
e309882758219e7dd335e789653593b7	HBM973.TNLT.473	Error	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2022-11-29 09:38:40.084		False
57054da2dbe87b93f1adb78444086963	HBM892.JLFV.844	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 20:58:52.050		False
daf2821882830097aaa8645e4e27c1c0	HBM759.JDVT.798	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 14:24:14.770		False
c018e9ac22fd9a2fa7a5a8fe40d03a62	HBM967.HXGX.843	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-17 14:16:00.660		False
fc5560162deab57641085cdf8bcdfe87	HBM892.HQDK.764	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:24:05.020		False
dd9c7ba448d249b4d8d99e444c592c54	HBM297.TTGF.282	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:43:55.671		False
6f98ad7345f59e9a0a60b6f706b373bb	HBM656.TJNG.945	QA	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2022-05-05 11:18:55.106		False
61f4223d67ed09c9b167ebeae12c1532	HBM942.XLHP.469	QA	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-17 14:16:00.683		False
7b15d0833426852e59a08f6c6a75f4d8	HBM826.VZFT.824	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:07:19.231		False
ae9d6066c8b680aa82e8da8a259fb429	HBM844.HZPP.455	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:25:28.740		False
2a0db35326925681bfcd269de5a7e835	HBM967.GXVS.249	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 15:53:44.130		False
1c741950348e7e32df189a67c73360bb	HBM787.DVCB.656	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 12:21:25.595		False
93e233e001463fea35d8617c34da098c	HBM737.XJJK.835	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:49:29.544		False
5f2a08b1c3ce5d7d880dd19b5eb9d04c	HBM225.KQHH.468	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-20 04:42:18.678		False
90842f728f8bf896fe5a86e902e00f4e	HBM879.DQVQ.425	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:59:48.809		False
48bdce10978fb6c94a513987ab657031	HBM865.QLXW.297	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-06 10:19:07.602		False
aeb2f6902721eb8c7d44c1c3669c640c	HBM884.TGCL.432	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:00:58.568		False
86ad3859bb98f5d35e5f2ce553e64164	HBM987.RLTF.378	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:45:01.991		False
d746afe85a0b4aa92b57fa8497e8f519	HBM359.MDKK.796	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 20:12:52.280		False
8b205b7d32b404e39106405cfc0beaad	HBM272.FWMV.423	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:23:02.391		False
611d301d6755508efd91a6d924d7c400	HBM837.HQNL.776	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:46:23.469		False
867bd2a6667512e1066484cecd62aaaa	HBM262.NJQZ.634	Processing	Stanford TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-29 14:17:42.325		False
30cca46b98006c525d3df89d6b6374e4	HBM772.WGBN.852	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-15 00:09:41.296		False
ef6d7b2952846bd382fd815cb100cd1c	HBM685.VPKN.922	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-16 14:27:38.287		False
0b2dd0e14711d1f77e15ff1c731ef069	HBM697.GKCG.783	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:48:21.053		False
897c8d98e62b782b81f4b1bbf85e49bc	HBM879.RZJJ.974	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-13 16:27:41.086		False
3c53dca6b15e90eab6166f527636685c	HBM986.QHTG.356	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 20:06:46.909		False
57cf1d63bf13e804c38495f02731aa5e	HBM457.MFQV.579	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 10:00:32.178		False
c92847b1dcfb19774c9829b0759162b2	HBM459.SBBC.954	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 19:10:59.402		False
87023a2c65ec7aaa439af2a55c77cbb5	HBM268.JVCP.449	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 18:40:54.130		False
5302ee81cb9692dfda92b2c5dad37198	HBM938.FTRX.289	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:21:48.311		False
4fee7d4cc398bcb85e3c2a31b7baf999	HBM692.FLDL.779	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-21 20:25:34.309		False
39cca81a274a06be881734d01dcc7f66	HBM496.DDZC.964	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 23:34:38.929		False
f846d8a192affe8580eacd18e4e27897	HBM672.CMLP.763	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:46:31.986		False
f8f8401447d60221cef0532952e59b98	HBM668.FBBS.852	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 23:58:20.208		False
e7abfa80618f6dffe82267a6ea144c5a	HBM646.LJJQ.322	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-07-20 02:44:21.636		False
98fd7493f62883b748e0f37885be0f07	HBM742.LPKN.865	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-11 16:13:38.170		False
425f83d73a8c5786810c0272c0c207c4	HBM983.SZNQ.449	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-05 09:54:55.609		False
75356313b18a160c4cb1c1ee0cad5cb6	HBM457.CPNK.822	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-07-07 14:33:21.610		False
922fdad6086766febc2f4a71059d6f82	HBM455.ZNPC.327	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-04-06 03:26:23.810		False
ec7ebe15feec075a0299979b0350dd3a	HBM975.MVDK.648	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-25 01:05:44.490		False
82400009b02f7651f3edf5b292f7cd9a	HBM439.JPZX.574	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:45:37.291		False
8d6cb8fe53f4e885ffae4a09d1207d1b	HBM752.ZRBH.538	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:26:45.330		False
fbb43e7c05d88c8700af94a32cb4e21d	HBM782.HVML.355	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-03-24 22:07:44.410		False
9194b6a9ed87b1ce0a6744cc26bd3eca	HBM532.RKTB.483	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2021-12-22 12:26:09.457		False
2dc005024c64b82e95e6e69d56407c0e	HBM729.RCXL.887	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-12 12:56:45.074		False
cd9d171eaa5bbff511011b81985fa4f8	HBM594.TKFR.674	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2023-05-05 11:08:51.060		False
e35c788dcdcb18c64ad300097b0b863c	HBM349.BJZL.272	QA	University of California San Diego TMC	['salmon_sn_rnaseq_10x']	Derived	2022-04-14 12:43:01.526		False
